"gbif","tank","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","keep.manual"
"Psychotria grandis","Psychotria grandis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria micralabastra","Psychotria micralabastra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria montana","Psychotria montana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria chagrensis","Psychotria chagrensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria horizontalis","Psychotria horizontalis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria psychotriifolia","Psychotria psychotriifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria cyanococca","Psychotria cyanococca",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria borjensis","Psychotria borjensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria glabrata","Psychotria glabrata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria gracilenta","Psychotria gracilenta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria asiatica","Psychotria asiatica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria ernestii","Psychotria ernestii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria ramuensis","Psychotria ramuensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria papantlensis","Psychotria papantlensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria marginata","Psychotria marginata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria loniceroides","Psychotria loniceroides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria simmondsiana","Psychotria simmondsiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria hawaiiensis","Psychotria hawaiiensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria costivenia","Psychotria costivenia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria pendula","Psychotria pendula",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria crebrinervia","Psychotria crebrinervia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria nervosa","Psychotria nervosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria calocarpa","Psychotria calocarpa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria limonensis","Psychotria limonensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria anceps","Psychotria anceps",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria guadalupensis","Psychotria guadalupensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria peteri","Psychotria peteri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria elata","Psychotria elata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria remota","Psychotria remota",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria viridis","Psychotria viridis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria flava","Psychotria flava",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria hoffmannseggiana","Psychotria hoffmannseggiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psychotria sarapiquensis","Psychotria sarapiquensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psydrax parviflora","Psydrax parviflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psydrax odorata","Psydrax odorata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psydrax dicoccos","Psydrax dicoccos",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psydrax schimperiana","Psydrax schimperiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psydrax obovata","Psydrax obovata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psydrax livida","Psydrax livida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psydrax faulknerae","Psydrax faulknerae",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psylliostachys suworowii","Psylliostachys suworowii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psyllium arenarium","Psyllium arenarium",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psyllium afrum","Psyllium afrum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Psyllocarpus laricoides","Psyllocarpus laricoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptaeroxylon obliquum","Ptaeroxylon obliquum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptaeroxylon utile","Ptaeroxylon utile",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptelea trifoliata","Ptelea trifoliata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptelea arborea","Ptelea arborea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteleopsis myrtifolia","Pteleopsis myrtifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteralyxia kauaiensis","Pteralyxia kauaiensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterandra arborea","Pterandra arborea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteranthus dichotomus","Pteranthus dichotomus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteridium aquilinum","Pteridium aquilinum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteridium esculentum","Pteridium esculentum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteridophyllum racemosum","Pteridophyllum racemosum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris comans","Pteris comans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris berteroana","Pteris berteroana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris calomelanos","Pteris calomelanos",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris cretica","Pteris cretica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris excelsa","Pteris excelsa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris multifida","Pteris multifida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris trifoliata","Pteris trifoliata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris vittata","Pteris vittata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris inaequalis","Pteris inaequalis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris capensis","Pteris capensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris hastata","Pteris hastata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris incisa","Pteris incisa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris microptera","Pteris microptera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris rotundifolia","Pteris rotundifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris semipinnata","Pteris semipinnata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris tremula","Pteris tremula",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteris ensiformis","Pteris ensiformis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pternandra caerulescens","Pternandra caerulescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pternandra cogniauxii","Pternandra cogniauxii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pternandra echinata","Pternandra echinata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pternandra hirtella","Pternandra hirtella",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pternopetalum tanakae","Pternopetalum tanakae",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocactus reticulatus","Pterocarpus reticulatus",0.9636363636,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus violaceus","Pterocarpus violaceus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus rupestris","Pterocarpus rupestris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus rohrii","Pterocarpus rohrii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus officinalis","Pterocarpus officinalis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus dalbergioides","Pterocarpus dalbergioides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus indicus","Pterocarpus indicus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus macrocarpus","Pterocarpus macrocarpus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarpus acapulcensis","Pterocarpus acapulcensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya macroptera","Pterocarya macroptera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya stenoptera","Pterocarya stenoptera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya sprengeri","Pterocarya sprengeri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya tonkinensis","Pterocarya tonkinensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya fraxinifolia","Pterocarya fraxinifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya paliurus","Pterocarya paliurus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya rhoifolia","Pterocarya rhoifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocarya hupehensis","Pterocarya hupehensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocelastrus marginatus","Pterocelastrus marginatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocelastrus tricuspidatus","Pterocelastrus tricuspidatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocelastrus echinatus","Pterocelastrus echinatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocelastrus stenopterus","Pterocelastrus stenopterus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocelastrus tetrapterus","Pterocelastrus tetrapterus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocelastrus variabilis","Pterocelastrus variabilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteroceltis tatarinowii","Pteroceltis tatarinowii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocephalodes hookeri","Pterocephalodes hookeri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteroceras pallidum","Pteroceras pallidum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteroceras decipiens","Pteroceras decipiens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterochaeta paniculata","Pterochaeta paniculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterocymbium beccarii","Pterocymbium beccarii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterodon emarginatus","Pterodon emarginatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterogyne nitens","Pterogyne nitens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterolepis glomerata","Pterolepis glomerata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterolobium stellatum","Pterolobium stellatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteroloma arabicum","Pteroloma arabicum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteromonnina wrightii","Pteromonnina wrightii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteronia incana","Pteronia incana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteronia divaricata","Pteronia divaricata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pteropepon parodii","Pteropepon parodii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterospermum acerifolium","Pterospermum acerifolium",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterospermum heterophyllum","Pterospermum heterophyllum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterospora andromedea","Pterospora andromedea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostegia drymarioides","Pterostegia drymarioides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostemon rotundifolium","Pterostemon rotundifolius",1,1,"True",FALSE,FALSE,FALSE,TRUE
"Pterostemon rotundifolius","Pterostemon rotundifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis daintreana","Pterostylis daintreana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis curta","Pterostylis curta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis longifolia","Pterostylis longifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis grandiflora","Pterostylis grandiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis furcata","Pterostylis furcata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis nutans","Pterostylis nutans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis obtusa","Pterostylis obtusa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis pedunculata","Pterostylis pedunculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostylis picta","Pterostylis picta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostyrax corymbosus","Pterostyrax corymbosus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostyrax psilophyllus","Pterostyrax psilophyllus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterostyrax hispidus","Pterostyrax hispidus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pterygodium catholicum","Pterygodium catholicum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilagrostis dichotoma","Ptilagrostis dichotoma",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilimnium nodosum","Ptilimnium nodosum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilimnium costatum","Ptilimnium costatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilimnium capillaceum","Ptilimnium capillaceum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilimnium nuttallii","Ptilimnium nuttallii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilochaeta nudipes","Ptilochaeta nudipes",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilochaeta bahiensis","Ptilochaeta bahiensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilostemon diacanthus","Ptilostemon diacanthus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilostemon afer","Ptilostemon afer",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilostemon chamaepeuce","Ptilostemon chamaepeuce",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilostemon casabonae","Ptilostemon casabonae",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilothrix deusta","Ptilothrix deusta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus fusiformis","Ptilotus fusiformis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus manglesii","Ptilotus manglesii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus obovatus","Ptilotus obovatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus latifolius","Ptilotus latifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus nobilis","Ptilotus nobilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus leucocomus","Ptilotus leucocomus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus schwartzii","Ptilotus schwartzii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus sessilifolius","Ptilotus sessilifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus macrocephalus","Ptilotus macrocephalus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus murrayi","Ptilotus murrayi",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptilotus spathulatus","Ptilotus spathulatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptychococcus paradoxus","Ptychococcus paradoxus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptychopetalum olacoides","Ptychopetalum olacoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptychopetalum petiolatum","Ptychopetalum petiolatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptychosperma macarthurii","Ptychosperma macarthurii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptychosperma elegans","Ptychosperma elegans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptychosperma burretianum","Ptychosperma burretianum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ptychotis trachysperma","Ptychotis trachysperma",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia stricta","Puccinellia stricta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia tenella","Puccinellia tenella",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia tenuiflora","Puccinellia tenuiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia distans","Puccinellia distans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia pumila","Puccinellia pumila",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia hauptiana","Puccinellia hauptiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia maritima","Puccinellia maritima",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia lemmonii","Puccinellia lemmonii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puccinellia fasciculata","Puccinellia fasciculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puelia olyriformis","Puelia olyriformis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puelia ciliata","Puelia ciliata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pueraria phaseoloides","Pueraria phaseoloides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pueraria montana","Pueraria montana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pugionium cornutum","Pugionium cornutum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulicaria canariensis","Pulicaria canariensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulicaria dysenterica","Pulicaria dysenterica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulicaria incisa","Pulicaria incisa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pullea glabra","Pullea glabra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria officinalis","Pulmonaria officinalis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria mollis","Pulmonaria mollis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria montana","Pulmonaria montana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria maritima","Pulmonaria maritima",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria azurea","Pulmonaria azurea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria mollissima","Pulmonaria mollissima",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria angustifolia","Pulmonaria angustifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulmonaria obscura","Pulmonaria obscura",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla nigella","Pulsatilla nigella",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla halleri","Pulsatilla halleri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla alba","Pulsatilla alba",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla coronaria","Pulsatilla coronaria",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla pratensis","Pulsatilla pratensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla georgica","Pulsatilla georgica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla nigricans","Pulsatilla nigricans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla cernua","Pulsatilla cernua",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla chinensis","Pulsatilla chinensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla violacea","Pulsatilla violacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla grandis","Pulsatilla grandis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla hackelii","Pulsatilla hackelii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla koreana","Pulsatilla koreana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla montana","Pulsatilla montana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla alpina","Pulsatilla alpina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla rubra","Pulsatilla rubra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla ucrainica","Pulsatilla ucrainica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pulsatilla vernalis","Pulsatilla vernalis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea parviflora","Pultenaea parviflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea tarik","Pultenaea tarik",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea daphnoides","Pultenaea daphnoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea myrtoides","Pultenaea myrtoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea largiflorens","Pultenaea largiflorens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea flexilis","Pultenaea flexilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea villifera","Pultenaea villifera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea blakelyi","Pultenaea blakelyi",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea scabra","Pultenaea scabra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea juniperina","Pultenaea juniperina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea gunnii","Pultenaea gunnii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea petiolaris","Pultenaea petiolaris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea tenuifolia","Pultenaea tenuifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea dentata","Pultenaea dentata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea fasciculata","Pultenaea fasciculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea graveolens","Pultenaea graveolens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea spinosa","Pultenaea spinosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea rosmarinifolia","Pultenaea rosmarinifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea skinneri","Pultenaea skinneri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea hispidula","Pultenaea hispidula",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea pedunculata","Pultenaea pedunculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea subspicata","Pultenaea subspicata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea glabra","Pultenaea glabra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea euchila","Pultenaea euchila",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea stipularis","Pultenaea stipularis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pultenaea densifolia","Pultenaea densifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Punica nana","Punica nana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Punica protopunica","Punica protopunica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Punica grandiflora","Punica grandiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Punica granatum","Punica granatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pupalia atropurpurea","Pupalia atropurpurea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pupalia lappacea","Pupalia lappacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Purdiaea weberbaueri","Purdiaea weberbaueri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Purdiaea nutans","Purdiaea nutans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Purshia tridentata","Purshia tridentata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puschkinia scilloides","Puschkinia scilloides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Putranjiva roxburghii","Putranjiva roxburghii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Putranjiva formosana","Putranjiva formosana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Putranjiva zeylanica","Putranjiva zeylanica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Putterlickia verrucosa","Putterlickia verrucosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Putterlickia pyracantha","Putterlickia pyracantha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya coerulea","Puya coerulea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya dyckioides","Puya dyckioides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya venusta","Puya venusta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya raimondii","Puya raimondii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya laxa","Puya laxa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya boliviensis","Puya boliviensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya gilmartiniae","Puya gilmartiniae",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya mirabilis","Puya mirabilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya berteroniana","Puya berteroniana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya alpestris","Puya alpestris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya chilensis","Puya chilensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Puya densiflora","Puya densiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnandra comptonii","Pycnandra comptonii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnandra benthamii","Pycnandra benthamii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnandra sessilifolia","Pycnandra sessilifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthemum pilosum","Pycnanthemum pilosum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthemum tenuifolium","Pycnanthemum tenuifolium",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthemum incanum","Pycnanthemum incanum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthemum virginianum","Pycnanthemum virginianum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthemum muticum","Pycnanthemum muticum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthemum lanceolatum","Pycnanthemum lanceolatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthus microcephalus","Pycnanthus microcephalus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthus angolensis","Pycnanthus angolensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnanthus kombo","Pycnanthus kombo",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnarrhena lucida","Pycnarrhena lucida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnarrhena novoguineensis","Pycnarrhena novoguineensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnarrhena fasciculata","Pycnarrhena fasciculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Pycnocoma macrophylla","Pycnocoma macrophylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
